71591	41502	42313	51036	4272
52180	77825	43717	16865	46611
17861	64956	1963	2738	65703
91137	29994	77610	50187	13568
11154	13874	15424	68012	24877
47536	25185	66073	64630	28626
18216	69040	94000	27576	18528
61419	74211	55845	69168	34554
77488	92809	6815	63882	16935
66312	89151	98955	2842	75887
95083	6764	17511	38098	89107
45681	58208	56056	2825	15597
37886	33613	68714	7698	27657
58642	43980	22269	89312	79974
74519	27922	2565	88202	89461
69773	62328	49214	53658	54417
50978	34314	85225	11143	71705
53611	71981	43732	99763	2048
63597	87839	19556	6072	11620
32409	52836	63652	90164	81109
47021	82678	97576	63342	92579
55601	1789	82301	99999	21517
20826	96826	29593	76804	51552
16577	30645	31587	76085	67833
42270	69306	73607	39438	75654
14324	85730	79879	66273	35009
50414	11966	22604	11887	76572
82926	27337	21099	28890	30275
91298	30900	64973	79316	41559
4230	23791	72488	73810	40370
83832	44385	94428	88384	45222
91606	91922	73798	62784	98451
75701	92144	26089	13077	78526
4563	30678	45744	28185	26780
53590	10502	80694	37472	23763
32526	78256	87919	57487	65316
12918	9913	80689	36769	79343
29738	8283	12018	80920	11188
73373	81530	99574	11134	18277
87196	27037	28536	30743	7659
96828	3043	77954	56422	1224
17314	64834	25700	18588	92565
26658	41405	81180	80090	81944
87696	31080	97432	77125	58250
20922	38882	73361	91524	91441
19088	79851	94929	28034	35768
36179	60998	39170	13916	82812
96192	83757	2252	89442	66084
90921	38137	21942	13515	14138
24032	38993	73356	86366	7537
20342	57442	20757	6200	98308
97111	13456	82063	95612	65688
98228	25843	78992	15839	72103
77658	78927	82307	35271	58504
61839	76100	27690	85440	36912
4056	26252	4173	84688	34029
94862	53397	20971	23470	17206
39540	4393	54879	86578	21019
71183	32550	91832	38873	53983
82166	40955	90625	43245	27405
52910	66477	19372	66492	53857
83991	80101	74981	1715	66879
10483	88619	24147	8155	63002
91637	52542	16310	56607	7860
79723	49962	54513	74620	18715
50931	62606	29466	66735	98022
96265	84485	43811	27027	9635
14411	19496	15860	40431	39465
32899	5210	80374	81748	88215
76258	53778	80773	49412	80137
84291	6601	8377	27947	96920
29255	45830	54893	57968	99751
57399	51144	67811	30245	51342
84902	80064	98147	5330	64594
69320	91538	85050	61486	93919
78875	28347	80642	12032	91165
17525	78600	42078	55004	91768
15603	28914	30630	13265	15128
81166	34492	19496	95210	68914
67771	73151	56908	31303	69355
78277	4658	22076	46157	52064
69334	31699	71581	21954	95693
70760	590	52604	50506	65927
89489	72815	93410	62686	57746
40745	6968	11468	91615	74073
60123	90393	34962	49003	75770
80777	69156	76269	58121	49433
29194	11646	75090	73370	94041
37014	6072	53265	97718	18042
64428	19240	84964	71741	32927
22116	77047	14254	31288	66820
77598	90365	26824	55435	65328
39065	40796	17156	77918	58570
71016	21085	91558	51222	95572
26397	6701	69782	64235	40391
19468	23303	62776	1809	38336
35087	77411	16171	85554	79357
23027	90163	47006	73423	70636
24206	92620	93051	76976	64145
39596	4033	90022	68732	21620
79322	77793	12687	16665	53067
67683	39710	49911	77271	5420
70516	89461	55758	92420	48412
17467	47750	47963	65544	33175
80843	36919	36433	69192	51693
58551	35785	65639	57039	14300
98483	10011	71005	25472	58626
56261	652	74695	93976	70124
85333	423	46390	69944	76657
41571	7057	89221	69676	52034
99331	579	89035	17739	91151
74273	60788	13200	47377	35235
27797	17612	62527	93956	7164
67469	59731	10519	15366	36219
18226	39932	44407	70409	15843
25604	48366	63594	91839	79179
91708	23319	70675	23572	14508
92739	53703	82984	71439	28448
88037	23028	31567	96185	23958
89480	76434	94046	14301	57881
71864	37503	46858	3024	99053
45541	65651	50601	58815	77457
97776	66493	52027	43542	13528
20549	39781	85155	23027	95115
39799	66865	10364	67038	20468
97471	98241	34667	85762	15341
1422	3953	1879	63879	16307
64399	14846	81355	65819	35998
4127	15494	56659	87482	3322
39255	82291	83642	8970	11069
37406	7785	75359	95170	20747
38110	25034	29521	31469	72429
73251	2216	12836	2194	86131
68799	4250	82428	43744	85676
84851	83042	98905	22239	13711
18473	2290	62235	43602	84588
91860	9040	20720	8317	91323
14868	92078	12648	84164	24891
72230	26866	37192	83918	58047
71666	64534	61745	47209	26205
44263	21078	78128	1181	39043
40743	74737	20697	41309	54240
25752	47658	47685	64655	36487
74555	48108	16093	69929	53785
2027	42869	44313	84259	69098
67504	89844	79970	43129	60221
74845	4626	55503	39183	93508
11914	67653	95737	94365	83787
38128	70299	2559	99084	56062
18793	60377	20606	44616	19244
26384	47190	29042	93306	30748
95079	99016	22215	95009	1767
4569	72781	16630	14176	37957
62243	26600	28583	75509	24291
13643	46174	96254	16634	28969
44004	34422	81384	3284	18433
78243	74666	78306	2269	61015
63041	81117	89873	65814	49441
42727	86628	49944	97095	42434
60613	38829	76502	56196	53644
66589	85271	36202	73869	1449
34638	72063	86039	40447	59182
23645	90147	51328	98571	4194
22006	44759	31426	52644	51460
56385	68469	22875	52117	69860
55204	58388	47016	35498	16258
69680	8746	71846	68308	4306
18359	73900	74790	29944	36276
66014	5797	14581	58255	45856
46473	56789	75784	18589	63418
96777	55154	675	50782	42897
95785	24880	79572	92706	30016
78774	74447	82851	30908	69694
21284	56024	50909	7195	5002
42596	7594	47874	96089	54476
62483	60805	26536	8066	61005
34555	43862	65757	70074	77721
7073	78269	96057	80274	39092
49559	25169	48753	29775	60060
88371	52243	59767	13594	90750
99796	2062	54350	3672	15881
41323	89270	74154	68144	34735
15819	79410	49949	66421	48945
77227	12621	56312	70698	94776
93297	16652	6964	92385	50482
87080	10103	85370	5975	72838
95510	60566	90127	99515	98615
21890	80664	10730	99891	82039
86076	52028	86769	41542	31589
95853	86198	41804	30955	6354
88874	93044	57824	16373	46763
12147	20041	32197	52874	2345
97794	52196	13026	10069	35056
22441	61634	24718	27369	24477
81727	40818	1286	20607	63354
58305	74429	97781	15065	79508
75582	30752	66060	35249	24144
91312	62250	95635	12140	13923
59847	60705	64218	34104	58499
74944	7478	4530	39398	72198
48284	39974	98026	71151	3770
13199	58831	73247	28050	86170
66635	63254	80826	57870	75268
29713	38559	95438	18514	83534
24092	61972	22774	83382	23371
65913	50073	46874	92410	96245
20322	44362	53433	43659	86977
66189	20861	15635	56150	44277
42767	81509	5107	28077	39550
12094	72644	61503	62093	28258
33731	89949	6552	18369	94390
43843	75648	58116	80671	47990
35584	85624	58019	10628	3454
36030	90043	83562	49452	80374
16643	97641	87167	81897	86800
89319	45142	22704	85667	41858
70480	46162	76638	66756	69452
41329	18853	18382	72845	44382
31915	22872	52155	90181	32084
40887	85016	38847	98985	30133
3272	13427	4845	95379	11543
58592	93317	32856	25051	87954
78162	75843	49878	69921	54463
51280	92123	20342	92645	67939
92773	80194	33156	22966	91056
84809	43456	93034	94605	12325
56546	39370	95587	73391	59149
50346	81510	95109	29383	88350
53456	22778	12934	24621	71373
36991	72157	87885	73618	30163
60888	48538	77945	24001	95293
69138	46416	99476	64240	17577
63906	5574	11804	40052	39195
8006	75306	23353	17715	36298
37984	94011	48160	1422	91949
8126	13772	53669	22173	17431
23426	51650	87862	99506	73051
49722	47739	40021	2148	78028
48808	82364	43262	49149	60852
49220	41386	72913	20157	85650
43409	84245	90509	31852	29202
68546	55848	77186	93405	60222
23448	79274	69373	42981	23303
90888	74567	87629	55208	97410
53767	82180	6905	67314	94419
99393	37200	39886	42537	4604
2101	13082	8008	95890	10492
57335	21733	58014	42957	83103
29146	19688	72379	16606	61153
17633	97284	81062	37545	95107
32891	70529	11908	37304	8170
84451	23621	19499	39228	35267
96373	10219	12232	51161	66162
16405	10513	7425	76396	93616
65707	86612	14503	73647	51339
84422	88642	43965	63678	79436
50569	38616	88736	70836	46473
74216	42332	15150	51027	64791
42817	11374	1799	6177	31294
56649	87274	15205	36969	87143
41130	25595	76622	56504	62756
76828	41565	44438	26875	68966
71967	17204	53933	75008	31858
17034	94747	38124	95016	60108
88648	80196	60095	87315	95389
25427	92999	34702	59309	34692
9093	17211	98010	1115	17611
63536	99527	97993	10552	24963
2820	4543	58071	67061	19463
27491	46809	41773	26851	5154
29425	51834	31131	35559	30380
93878	20946	11703	76467	39965
93223	90454	66431	29995	39987
32808	84759	91802	92915	71925
31512	44852	9272	38086	61497
75750	25740	67067	18926	22693
1525	39209	78847	30247	4574
10658	20127	71560	98221	92407
43480	24595	94627	78920	86827
2289	9947	47599	11121	53395
7005	16769	13706	54935	60409
59680	92720	5456	17781	7298
43369	92163	56236	79055	42085
42778	58762	45303	51990	19621
85993	18039	64466	8271	20028
88972	17775	69739	90506	57278
48253	12290	24010	81302	22469
45793	7931	99652	37704	44265
1039	63838	62235	39062	13842
19370	9597	25383	29465	7432
41611	37750	2701	60720	91568
99669	48576	17001	2099	95272
82144	41722	62019	32366	45430
30366	40939	28883	99759	34727
33850	7363	77292	67522	78748
18916	39351	5538	17400	1198
79772	75091	95829	81354	93876
47322	11416	52747	14468	98766
95166	43050	13455	58283	27874
81496	69220	37882	95187	39951
66718	6106	85978	36107	66715
61248	38447	25050	81019	41264
41997	28732	10404	46868	19339
31847	82804	1060	39526	31279
21380	86457	61982	12730	48488
45470	67486	23981	30243	830
95468	34339	61470	2437	17075
62334	47066	26874	18581	82486
87449	804	85966	25890	73735
28575	59569	11138	72676	67742
12613	99474	83285	86317	10703
95609	39235	86517	43716	59124
55118	64839	19528	34005	9337
74995	75495	53135	46443	43778
61388	91076	54379	2200	41067
41237	82225	32499	36093	61609
27228	77713	59033	86121	76354
50249	64592	21382	35918	75194
23892	38715	26093	33478	20954
21497	84670	73242	91328	66120
95956	90723	49506	42080	33129
53302	347	26479	26285	3814
51435	12345	44754	86757	69437
19896	61101	63854	46936	36843
79108	95543	24307	73666	36245
23340	52985	41478	35044	41404
52611	56336	88273	85028	81619
75250	93406	62524	2302	18610
22422	33360	56654	51680	95130
93965	40661	89143	55545	19053
15871	5813	84060	77608	37066
59774	28951	78221	49614	47067
56839	99066	16464	25236	68540
10811	3381	32534	6036	46099
97412	67700	27250	19435	70993
42635	56954	89271	18806	96676
36465	88568	52840	18275	25498
78733	57405	49599	37564	20946
18072	19471	82444	1944	70876
53783	28063	90516	46780	15361
12281	20667	82325	84430	56604
81162	30222	3414	70921	6848
87391	84074	2610	19754	96657
16445	59287	71070	60418	1557
16773	2404	10533	38211	35266
2316	93346	93038	2793	17801
99586	56677	18862	99687	62124
35181	50636	78472	54819	9770
37431	94474	97113	7451	93309
64949	91806	19232	70606	9486
95780	46878	68472	58091	53358
40558	38047	70095	20560	7401
62697	84569	95252	40163	29801
93848	86899	12756	3141	25387
72947	10516	81871	36589	24401
30739	43935	64454	34732	19991
18917	87052	14182	8906	92264
4237	70989	79637	68017	62429
16048	3534	70860	28500	98975
71227	68812	51418	66025	39675
79342	10668	99878	63545	71653
79723	98470	16334	80748	39563
79135	48107	18842	58762	41606
16360	15620	88749	58465	98614
17262	82559	81868	62587	44094
35106	24409	93463	13011	38773
3225	45984	89122	73620	26008
292	24379	35312	38050	86521
14943	16938	8425	97901	20398
22321	3820	94689	53418	67243
75101	43732	81487	69858	51125
7611	87937	38525	74145	21068
95747	49849	10391	55859	73199
18637	26355	17540	56091	42702
40199	25215	34449	87734	19016
61589	57507	46751	8341	61584
13352	27703	32141	46770	67175
68372	41541	85049	63113	99306
7893	82378	20558	45655	18966
47904	53554	40499	72251	67866
26718	61800	94995	48902	94568
40383	13259	75720	84804	18757
91624	96175	10636	71667	80422
53130	7493	21713	40973	35678
9329	98019	86331	18072	88365
99061	30934	52501	57156	30454
70866	9515	33215	94274	77402
3066	54816	48615	68804	50168
67146	58693	70521	10411	16033
37524	16525	71525	66063	68736
43465	8135	19671	69472	851
79576	67213	56550	61991	43086
33916	71816	60750	96013	92242
72947	85543	84618	35496	47843
40740	5244	7094	28235	55406
58823	17889	90902	60191	83642
20647	5335	94381	46680	57944
72383	43014	34355	42508	33091
64386	27661	83826	44972	57
14655	16325	96473	12960	25458
27597	75382	17869	2016	99252
22032	7890	6508	24056	13098
69022	93077	86928	47623	73307
59762	10687	69625	82715	90991
40062	89147	11187	88189	13616
41301	96678	73878	4317	48359
86911	1133	74558	84027	39742
39764	89102	67796	36257	57762
75313	15433	50137	49617	26558
503	3028	94890	8037	39124
27556	20716	98402	19352	31217
29451	52072	52860	89358	28349
85432	4795	83441	44093	43556
83360	59384	12804	81584	32340
14785	47062	19094	56677	88448
63302	90487	28254	27296	9867
76405	58123	48901	44017	79630
97754	56712	83572	65789	99261
84659	39501	11090	27589	87492
81548	29296	52699	56457	57530
12253	72327	24781	64970	10262
26887	50702	89874	27006	84532
20710	54420	24601	4834	31252
36575	24004	93066	84778	76726
83331	48463	78087	10931	70455
23485	17804	5018	71532	35586
77847	38130	2860	33048	56233
27371	46074	75498	82113	9794
90391	7098	87815	43498	21522
91043	86134	21487	28441	9811
84619	57889	19662	67101	69258
65680	72464	42373	29490	20318
46045	21316	47547	64101	20557
47831	49237	98656	1433	15691
83136	76859	17371	78574	7492
12331	86127	49984	2942	2167
10159	60619	82768	22522	66011
50807	61134	74859	5399	94156
75222	86261	62978	31738	31765
81683	19627	42244	69864	26371
84895	24665	3323	86771	4092
36378	35483	66332	40198	24040
1518	14377	22235	99345	99640
58171	52289	38608	91734	25168
57042	17304	62959	28593	49407
26322	84175	23120	1286	15139
60375	45596	82763	73450	47667
60556	71955	39236	42990	58544
62261	88612	48666	39798	88092
42852	84177	63639	3976	77808
37121	39012	83778	20912	9276
85222	66730	81378	37505	46221
95526	36749	7111	22679	14456
3802	48089	13631	69426	9863
99897	57516	77919	97946	93700
41211	58876	68602	63833	80191
73689	17150	61255	38987	90866
21938	19722	32431	67136	18707
98275	18970	41632	50916	25311
24613	47145	93941	60643	43825
17823	90965	43946	11798	85517
74221	9687	35937	49579	36615
54144	95307	82396	55040	16204
39310	43832	30756	9094	36208
366	69330	49692	96535	95785
54326	24166	80804	35931	53376
51833	39026	2773	59834	31464
74961	57015	32982	5374	60293
23974	15799	29929	88364	30234
49039	51440	59935	5875	69720
97295	79112	98503	9946	380
89332	45818	92742	92052	34721
52823	56881	32832	66934	3615
37805	69387	8346	88830	53433
63784	1501	93546	55709	25707
21132	35871	34196	90224	52994
81587	97910	98696	20422	26581
78989	64564	78752	80805	37695
96060	97890	59304	82656	30640
95350	46614	4575	77596	67613
44883	8950	50079	91675	91008
63276	32320	94986	63229	87880
35416	70680	9833	45896	12945
60400	52016	78424	13376	67957
57125	30948	72765	56568	32336
73851	74444	86407	9851	59104
65694	96477	69086	81136	93229
23942	51439	15467	23670	58940
85516	73311	48553	84218	12687
85225	13537	92828	96256	70978
8472	3321	51844	75531	88249
19285	67320	69191	31739	85977
36536	63028	4080	41195	74423
71684	83821	10576	75649	37704
31291	9735	91511	71828	12407
66245	60057	74187	8323	62947
26009	54889	46800	25146	7032
57079	25415	6517	82962	10603
25279	72699	19376	57428	51536
9193	25103	12059	23533	96740
94380	42490	75893	47653	17188
61703	54496	55405	94942	93709
88254	97418	34339	37985	24437
49597	99012	77487	89435	2852
60460	83070	14377	59182	65889
53580	45073	50377	93608	25815
11879	72522	20321	84299	78463
16674	65606	81805	82332	61979
38788	96671	96945	14120	90112
28433	56759	98949	11557	14268
79199	71586	12163	98103	96793
47210	70569	48160	31247	36346
66623	31164	23585	94571	50628
58356	74385	34897	67926	8437
57227	7798	43130	7033	53253
80711	63430	89161	53922	41659
84538	94865	86732	730	1988
25051	4711	15585	12362	66406
96406	95481	10220	20383	86560
71526	49706	10654	24126	2772
29810	62606	86645	85085	20456
83208	90061	52292	73747	50188
64390	93769	87521	23443	61618
80190	35422	88033	8221	11230
85356	5669	92189	76585	25896
83752	92854	8578	12154	46400
99931	13051	37458	91633	87350
72001	43598	31683	66758	54519
25929	94698	65676	98099	96054
24895	64197	99614	39808	72409
46944	38531	33521	57073	44156
82247	85491	87699	81656	82945
93370	20055	67587	16310	58140
72021	751	40027	57554	73796
82795	27278	47461	87005	3704
23851	34529	20187	59801	28673
47648	45475	33597	15429	25553
33284	22457	9839	34066	83029
76061	78156	46551	8874	68118
14577	25679	82492	32073	99687
37973	95676	72896	24466	76977
52043	52760	8703	98922	82600
92308	16887	80141	29275	46459
76699	96242	55302	99232	92881
11382	78830	81862	51038	30683
15200	79060	54085	19188	76152
15595	90594	13527	76966	23070
55676	62326	10411	78307	30821
51868	91532	7162	86778	91506
87180	81371	98049	30971	21374
1529	44578	80981	549	88404
76191	24906	10479	28277	65160
52640	27769	84826	86945	35700
92307	86221	44447	27571	9831
37790	11224	34771	83067	24937
67040	39084	59341	49670	81939
84828	76310	94999	14975	89907
96608	27712	18369	97297	16778
52164	97301	60050	21057	58884
5715	76111	45169	75466	91267
81288	90550	88549	28765	86202
57688	7299	940	38871	36612
7429	4545	50466	33525	87874
91566	15373	44695	67930	86855
9056	1130	13333	36094	96958
4828	92647	34043	92420	91281
93539	17457	40893	66828	59386
69006	29852	70237	7332	58013
42593	71874	54319	41612	61168
4334	59319	56970	59510	26353
35804	12492	51540	68211	15111
68707	30583	37292	12011	54628
34280	28737	75017	56158	33962
75606	74299	8602	64741	53775
6011	32747	17949	8176	86675
97197	33622	79263	55280	77272
63191	392	31932	51784	89358
66010	10981	52673	28131	37431
97510	39074	20673	19299	14425
65368	41641	41131	71297	17780
81514	77877	92584	90038	55071
10143	63930	31967	6008	62733
92767	44410	1274	77924	50302
76681	73706	9621	57472	61524
46281	14281	90090	91463	5244
92035	71956	6213	60091	87366
30723	23468	46242	52569	86501
19141	57089	61727	43583	10257
89984	94371	93078	74245	52493
16419	7458	20972	12921	67290
88743	31453	60484	89471	99015
13788	939	87372	46317	56825
32043	86078	90932	80419	49564
65614	6985	44908	34847	1439
8221	37064	66167	41553	78104
83988	17428	60489	9641	89244
46978	72287	74742	20020	95642
10852	39655	43152	17195	76927
46453	36237	19900	26206	45169
85660	60267	34719	89925	55391
77311	71577	91644	49482	94792
40299	13353	60849	3565	95121
41265	80584	34895	2385	25570
59029	44296	58685	81874	96203
44404	44833	58462	52269	25936
61982	77087	86220	44608	88797
45450	50805	2190	61914	39236
50971	20080	39484	48259	90591
60945	56281	46432	59609	22543
18848	83049	36755	79182	2990
16255	22699	37282	34355	8999
28163	58740	35469	71752	57083
9776	52741	22462	20400	2044
76964	68299	36844	3340	75412
30150	24835	40616	78714	40213
67533	1961	17392	6610	88469
49020	4000	32542	9477	56234
24973	38284	27794	54126	11716
2707	87927	74790	91396	49204
66007	41370	38271	6493	1462
3186	41120	16496	8821	76398
65409	11117	9085	17735	33146
8348	75662	77365	45090	82351
79814	89054	42411	51365	95856
98714	7181	61342	85280	35990
91520	88529	95367	10190	82114
84042	5147	39956	88047	93724
57534	93094	52493	93750	41778
16245	72128	91655	9834	56355
61601	62370	24276	39305	35271
6493	58266	88190	37019	60272
45958	58196	72459	83659	24687
17770	14003	91573	21015	16036
81086	60662	46209	10568	13924
47903	95572	380	40599	77469
99390	66841	63504	77402	39262
37878	75844	29391	24363	63337
52735	61292	93834	92434	74175
16695	88906	11812	45464	43747
85048	90608	37333	5022	26646
87958	7175	29023	29465	39053
9760	58259	61674	53049	74035
83023	33185	40094	19844	85483
21551	28124	27782	4624	77167
16693	15151	200	46120	76413
97546	36942	97895	88273	76836
48224	72646	19751	9205	34332
60598	24046	24901	51024	48792
32958	46906	8890	5742	59474
33591	76805	67955	59020	25250
90629	98558	39506	21043	29965
68606	80357	30527	30882	40901
32148	99452	85252	54500	73474
93234	21805	52358	83131	22784
92373	53639	72438	16260	73960
78220	34824	30151	8713	84946
65114	41880	2115	77559	83331
93648	56717	64737	27211	51782
54197	80004	99383	43120	3170
68644	90810	66256	91682	31254
24031	66380	23793	20444	1898
26324	1542	89606	66594	11036
25481	91294	50353	13668	62557
47633	31975	58025	40626	59885
95653	21197	89170	31012	36742
96535	134	25653	60403	67312
32279	52360	72709	91268	68607
87910	81168	84720	60152	5414
43755	55205	90020	37987	19450
30050	38238	75249	93142	41036
93104	96291	1801	28688	50664
9101	8170	61043	98717	23543
83379	28492	6149	17539	61130
89265	8282	87193	85673	69101
84260	25651	9443	77914	70091
70107	15717	55511	62956	63690
7420	84436	21379	34541	26207
30138	12705	18232	76213	71250
84585	73010	3840	42326	41617
75209	84530	5812	64540	52565
16690	15328	93307	41878	39249
23014	44031	92161	41120	20826
20274	61466	14898	79240	78079
97031	81233	44651	8038	35165
9126	9578	95995	11052	75064
56797	86316	96476	8762	39340
14076	52040	22486	95815	52820
1498	732	65762	85683	5861
58494	33189	55495	83108	80655
4921	76073	94589	75500	98529
89679	94926	87998	51784	40580
27481	74792	95382	77167	56853
4055	34239	89465	79540	47924
59252	20341	70770	8901	25259
97234	47404	35491	74677	97819
60409	1149	88711	35669	1557
19671	29320	43344	5339	84794
9655	2364	65482	72877	16582
44294	5016	87207	42916	96433
9796	68754	34950	97553	39735
73676	9315	91394	58840	47307
67378	7628	9047	73874	97705
73717	53815	40651	63279	37157
97656	34123	72265	31422	60366
72554	33359	91968	48669	83640
28321	52201	24629	71915	59475
83197	33709	94364	4421	62256
23594	46790	14660	12028	89508
12143	17316	73993	75089	51153
68786	53845	41708	63571	41673
23954	45286	90905	36360	19816
35639	27220	77442	5291	43344
15960	3746	35173	24551	55817
54482	88360	49075	16559	48008
37512	86214	11252	18376	5963
37613	28459	40093	99394	46751
31187	80763	23670	81479	4208
56111	8495	67940	58519	73606
45077	38418	1615	12491	26647
37391	22530	62176	97480	80676
28637	39925	29045	95725	93253
6098	28810	36142	54714	86917
15361	51538	13346	74423	10103
68335	82149	42605	85358	20825
3269	73361	79454	64800	71876
64999	65560	35636	1039	98177
36823	50053	82427	37202	55119
41799	33797	75861	76722	95123
21451	93592	77481	81618	25559
35824	26009	39450	30456	5290
33054	80993	33617	49699	77153
49891	18441	40444	84918	31157
22132	77438	12409	25803	66826
3475	22676	95436	76861	79788
75043	58177	88079	85924	13120
75439	75637	97478	46363	94382
81772	9600	26715	46093	5640
66953	42202	88261	85180	79293
85646	24469	1281	9667	90454
77398	54347	20003	3302	31887
18927	32945	78139	98815	13385
64917	45672	2223	37724	67247
69253	91239	32231	96910	10099
72618	8943	15318	59740	86961
54182	59340	58503	94053	12234
11350	13913	94889	25746	23308
38074	96619	73998	41548	94605
77534	61347	61825	18769	23986
89330	70731	24859	53159	79723
78621	76650	64996	17370	63768
72937	43293	69899	74533	57207
95340	71671	1630	88209	78515
4018	64264	51459	95562	45378
79857	60454	73288	87583	76591
19396	14913	59868	60063	78353
83250	13339	20834	17016	80794
63223	65187	9117	40132	10488
24802	99686	71708	11400	1901
5344	87476	53610	41101	33573
12199	90980	45732	35241	46759
48904	54121	44776	7071	83805
18811	79351	50730	17532	51718
60036	5658	64850	61769	51361
70006	48305	79562	54716	53024
86282	84886	14141	30858	29909
37606	11927	93128	85662	69248
35066	92582	24052	5697	53127
64922	25581	76524	30651	82006
27238	50913	14822	24541	80900
45250	57274	46659	38118	28881
81294	37557	54476	55546	24965
15606	6112	9028	99689	90248
562	73575	6576	61805	27055
57384	76955	49449	82604	84624
44404	11159	527	67409	19845
89221	48751	36256	15251	15888
74399	48663	6932	19932	84655
870	61093	8795	58442	17028
75116	61115	57366	84584	39713
21586	24131	80634	3023	25722
65067	18502	44448	57811	24562
89096	72216	50233	60913	93443
7569	23392	15718	90379	6614
32686	83473	53461	66617	45304
85880	62410	21825	32519	18914
5498	77318	92578	99688	95781
26142	30884	33597	50781	48750
48334	77261	69650	36318	39442
77326	60190	71191	56010	77652
47207	99522	40597	47654	90205
45422	51652	38213	6617	37101
37649	46541	44657	21677	32761
23638	73169	25639	68139	79370
30380	20498	16955	26534	31445
73010	78197	6490	42971	97154
11958	35998	11750	80694	93303
7363	84385	16786	59034	51936
58070	34192	59013	93416	72592
10247	9230	63955	28499	48860
34532	36800	14835	68594	42146
20330	18424	40079	43888	50097
76678	27421	79853	76842	53368
40819	91660	34892	59091	94615
22945	39640	29655	30471	82623
19741	64473	72510	83889	64816
93688	8721	39496	6484	59489
83472	90388	12077	88273	30830
6216	30303	44250	2044	70947
38450	31002	38632	13736	21068
33731	60428	24702	54601	11906
95369	65752	94678	63835	92005
63093	69487	19234	92644	91714
18826	13741	21892	38991	27441
98752	86	98817	94486	18980
67451	90907	33724	69113	75253
59314	85324	72198	72153	10321
31668	41469	57099	28853	42226
83138	3548	86520	25253	758
40534	14532	39531	66441	31967
33977	79878	96669	86386	78737
65852	23898	61786	98203	61244
3714	74934	87762	4047	49172
84955	53741	7505	45258	54953
33322	2072	29765	11126	36084
60804	66358	86925	43907	32283
50638	36338	98032	23898	13313
39551	49076	78624	87118	34102
1483	41277	96036	22679	49305
84104	47699	1013	35170	15730
28388	16010	98574	40089	44827
21505	62277	46070	39044	33233
12334	26434	17273	44102	73787
72020	63439	41386	45002	15725
33264	83638	84058	6291	38284
18249	74156	60769	43192	5021
75338	55817	41983	74903	65138
35372	68730	77610	11879	9083
93904	22470	98477	75878	83293
52947	4951	10513	64128	48195
39892	82575	84184	81464	42690
73637	60062	21733	42347	20331
44744	86045	16797	15817	40653
37762	196	58641	79989	92903
83128	68736	15859	52490	34476
69155	83422	63661	66328	36366
30909	36952	6320	87347	14823
79602	24918	42006	80390	46831
57061	33651	65423	98153	50869
70379	21320	70745	58465	28873
15672	64737	55978	68464	50569
98529	71182	55749	52012	49057
27542	96512	4568	80885	92255
7983	12924	14526	85616	15402
12479	62859	98423	17550	65077
71762	23242	72346	76805	55746
40625	10100	61247	52519	43474
79493	43511	26461	59493	72974
10917	96312	71424	3183	84106
9377	3619	8508	89326	20439
27712	78212	37898	86623	25902
31698	22484	66496	42444	61981
49154	49594	10480	1550	9625
97287	5877	59263	36610	88921
85193	48213	73325	91638	74044
69489	99003	13135	40696	76989
82597	39694	30092	81286	15425
80161	70356	86467	68729	58233
11181	72868	99802	66860	85966
64777	63416	76427	55380	45500
3198	64854	43001	68824	4236
2327	18584	25412	17840	14606
53500	52726	68444	56248	4668
69141	32458	90797	91182	59610
76521	14530	95980	29427	67475
52458	708	98830	25939	81880
43620	8816	79317	45845	18044
84132	8897	48338	38770	91070
67106	15121	69209	58583	1781
18694	10915	22102	64609	51331
32467	72307	88219	65291	57429
31342	95356	71644	24236	87154
76891	50270	11526	38363	46924
47106	85233	24497	42896	63485
617	52335	76834	66344	15297
92142	96874	83845	57323	60463
61274	30165	66451	25740	80553
80203	65500	86326	5292	10226
91404	93000	55891	77202	76465
73285	23423	33319	55260	13122
92554	8422	60450	91728	46487
11108	83332	76585	95326	94528
48284	66070	71630	98041	10622
72321	72538	79269	41853	27980
45506	57298	44082	53167	70100
3020	94905	38479	88749	29353
68820	79126	63334	59324	22179
18279	94788	52345	12010	50783
54124	41262	67086	82789	28812
78949	37652	21159	11243	27442
90762	9522	30227	72553	13813
67653	75157	91321	13100	75139
88906	794	76186	58540	67893
28713	48465	29263	4935	64274
87472	86010	66980	1155	5975
54866	62546	92301	25413	61389
16909	25282	30147	60277	96548
46801	30530	8346	87754	37790
92138	17110	40858	76277	85247
62165	49835	73178	7702	5612
5805	83928	25947	14268	37738
31801	24086	12397	11257	36190
56845	37200	89958	99434	63682
83055	83647	30228	77210	98369
63471	67027	9567	23318	92091
15573	32439	66794	10554	17114
9147	52824	93679	92438	64509
27493	56033	46304	90348	37009
95647	72084	934	2159	28021
56125	9363	87685	48265	55140
73727	39258	1132	88938	3274
53347	5785	15405	31886	25232
41887	47598	28984	44307	99140
92197	93489	77975	68495	82436
89764	33743	52856	23644	35084
70315	39464	37611	16380	33913
53903	38887	42318	9763	75727
71107	65756	82381	85661	85616
57161	78357	42479	18070	81266
60954	57754	68494	57311	16165
79636	20105	41238	38741	82688
77452	95401	22242	99082	57070
758	72250	63307	32601	53038
1844	52507	33660	34190	98197
49248	49783	21918	97455	17957
67334	28954	95317	52977	61540
